drug1,drug2,label
473,830,9
473,626,9
769,1036,9
252,53,9
326,769,9
326,768,9
297,34,9
252,739,9
297,1034,9
671,830,9
473,545,9
569,878,9
947,884,9
664,521,9
953,411,9
481,56,9
247,852,9
664,739,9
589,693,9
947,811,9
555,58,9
297,1017,9
1019,778,9
247,31,9
426,882,9
297,953,9
640,589,9
947,1021,9
640,947,9
474,841,9
671,757,9
569,877,9
1019,34,9
769,555,9
326,878,9
500,762,9
998,806,9
1019,828,9
326,877,9
1018,474,9
533,912,9
1018,297,9
533,514,9
247,738,9
953,556,9
555,798,9
569,882,9
252,798,9
874,519,9
664,798,9
500,39,9
874,42,9
640,840,9
523,39,9
481,411,9
998,768,9
912,1017,9
1018,818,9
953,394,9
998,545,9
473,23,9
569,953,9
569,75,9
998,39,9
1030,874,9
481,34,9
473,56,9
947,193,9
998,776,9
874,589,9
874,618,9
874,947,9
947,861,9
526,1033,9
326,576,9
423,884,9
526,806,9
526,1032,9
664,811,9
474,66,9
297,626,9
474,52,9
474,71,9
297,969,9
998,762,9
326,841,9
569,252,9
569,884,9
569,248,9
874,63,9
533,693,9
769,1022,9
474,1033,9
474,1032,9
474,806,9
523,768,9
523,769,9
523,919,9
284,863,9
951,844,9
874,346,9
640,58,9
769,519,9
473,1017,9
526,874,9
500,53,9
326,862,9
589,473,9
247,811,9
473,58,9
473,343,9
474,23,9
569,876,9
284,862,9
426,58,9
284,75,9
874,1035,9
874,1019,9
523,882,9
297,1021,9
575,34,9
423,39,9
474,1031,9
1019,806,9
474,1016,9
500,569,9
514,863,9
297,757,9
523,23,9
474,1017,9
1024,500,9
297,1038,9
326,844,9
326,1023,9
953,877,9
423,863,9
671,806,9
252,830,9
792,1032,9
792,1033,9
953,42,9
526,569,9
284,884,9
792,226,9
474,56,9
284,998,9
297,283,9
523,998,9
1024,526,9
664,830,9
500,776,9
297,504,9
514,830,9
514,757,9
473,519,9
326,42,9
769,671,9
526,953,9
947,58,9
297,52,9
297,71,9
297,66,9
947,521,9
947,648,9
326,519,9
874,798,9
426,840,9
297,768,9
523,806,9
951,877,9
575,849,9
1018,757,9
1018,998,9
423,589,9
426,877,9
426,818,9
1019,844,9
533,738,9
247,58,9
569,828,9
664,863,9
1019,912,9
326,523,9
326,798,9
326,526,9
951,811,9
1019,850,9
474,731,9
555,42,9
473,193,9
473,811,9
998,852,9
569,818,9
252,738,9
533,757,9
533,998,9
569,911,9
533,849,9
998,738,9
533,332,9
473,1025,9
589,790,9
1019,862,9
769,719,9
555,844,9
500,877,9
473,619,9
297,664,9
569,34,9
569,1034,9
1018,326,9
474,840,9
874,953,9
473,55,9
473,324,9
998,394,9
533,63,9
947,1017,9
664,762,9
297,1022,9
998,31,9
423,844,9
423,533,9
423,953,9
423,500,9
526,236,9
640,63,9
326,811,9
247,877,9
664,757,9
998,236,9
284,757,9
474,75,9
998,817,9
555,71,9
555,52,9
252,757,9
555,66,9
998,463,9
526,817,9
671,852,9
426,850,9
769,626,9
640,849,9
671,811,9
569,1023,9
671,738,9
526,31,9
569,844,9
589,739,9
514,53,9
426,844,9
473,849,9
473,998,9
526,738,9
474,852,9
473,332,9
473,139,9
474,324,9
474,1027,9
474,55,9
533,778,9
481,739,9
526,1025,9
474,31,9
589,817,9
474,647,9
589,463,9
284,739,9
514,648,9
500,862,9
252,762,9
474,504,9
473,63,9
526,998,9
589,877,9
526,139,9
473,236,9
953,778,9
640,969,9
514,56,9
423,640,9
526,193,9
252,776,9
523,874,9
947,63,9
526,852,9
297,23,9
474,878,9
671,850,9
526,1027,9
792,566,9
500,844,9
297,876,9
526,640,9
526,850,9
473,31,9
640,671,9
523,53,9
473,757,9
792,619,9
523,739,9
947,75,9
947,849,9
474,332,9
947,332,9
474,849,9
247,850,9
297,53,9
664,53,9
575,71,9
575,52,9
426,811,9
575,66,9
947,863,9
297,912,9
769,647,9
500,42,9
247,844,9
671,236,9
953,818,9
792,346,9
664,776,9
1018,34,9
569,640,9
951,42,9
569,850,9
874,248,9
874,884,9
874,252,9
589,52,9
664,55,9
589,66,9
474,969,9
523,671,9
1018,411,9
555,768,9
423,34,9
473,1033,9
474,790,9
569,576,9
473,671,9
874,1037,9
569,862,9
589,193,9
533,58,9
874,52,9
874,71,9
555,39,9
1030,284,9
998,739,9
589,1021,9
874,731,9
664,42,9
523,798,9
874,284,9
533,34,9
640,998,9
555,776,9
500,798,9
953,34,9
569,947,9
569,1037,9
640,762,9
473,840,9
297,647,9
555,762,9
326,1037,9
874,1036,9
664,56,9
953,739,9
640,738,9
874,841,9
533,790,9
247,790,9
423,877,9
640,39,9
326,664,9
533,56,9
575,951,9
874,879,9
569,863,9
1019,56,9
523,555,9
589,252,9
874,861,9
589,884,9
514,31,9
526,762,9
569,778,9
326,500,9
423,58,9
326,533,9
874,343,9
326,555,9
874,58,9
474,1022,9
526,776,9
769,731,9
947,790,9
473,1020,9
874,911,9
589,738,9
526,39,9
247,863,9
526,432,9
284,953,9
474,951,9
423,693,9
514,879,9
671,53,9
481,738,9
474,776,9
589,545,9
423,818,9
426,545,9
514,324,9
526,919,9
526,769,9
526,768,9
514,55,9
514,852,9
792,519,9
769,1017,9
514,811,9
252,31,9
569,555,9
589,844,9
951,236,9
423,828,9
523,830,9
423,394,9
481,1021,9
792,523,9
640,776,9
526,951,9
589,862,9
473,346,9
569,283,9
297,324,9
671,394,9
284,762,9
247,882,9
664,790,9
326,66,9
326,52,9
326,71,9
481,844,9
473,776,9
671,762,9
326,479,9
526,828,9
326,481,9
575,798,9
523,473,9
951,52,9
951,71,9
951,66,9
474,346,9
252,852,9
526,53,9
526,877,9
1019,790,9
953,884,9
874,39,9
792,1035,9
1024,523,9
874,432,9
947,23,9
671,39,9
297,693,9
1018,481,9
951,58,9
423,575,9
640,806,9
874,1029,9
1018,332,9
1018,849,9
951,840,9
953,882,9
664,31,9
664,324,9
555,852,9
947,778,9
473,806,9
473,1032,9
664,852,9
555,75,9
555,738,9
671,768,9
874,411,9
326,226,9
769,504,9
473,947,9
523,193,9
1019,998,9
526,841,9
640,757,9
769,514,9
671,776,9
874,34,9
569,432,9
874,1034,9
589,671,9
569,39,9
569,1035,9
252,882,9
874,626,9
874,1028,9
874,969,9
481,884,9
951,193,9
326,411,9
664,879,9
284,830,9
947,840,9
575,844,9
473,1026,9
533,55,9
533,324,9
481,878,9
326,34,9
998,830,9
326,1034,9
514,463,9
874,876,9
533,947,9
533,589,9
1019,762,9
555,236,9
326,556,9
874,56,9
555,817,9
555,463,9
514,1017,9
589,912,9
569,648,9
998,324,9
589,514,9
769,664,9
998,55,9
874,1017,9
874,1021,9
523,757,9
575,947,9
569,1025,9
533,953,9
526,844,9
526,1023,9
640,852,9
569,332,9
575,42,9
474,863,9
473,1027,9
526,576,9
1018,877,9
473,852,9
426,849,9
500,533,9
874,504,9
423,882,9
284,53,9
474,830,9
426,463,9
523,762,9
473,790,9
426,236,9
792,626,9
514,23,9
671,877,9
481,75,9
426,790,9
326,911,9
473,576,9
423,411,9
481,817,9
514,840,9
481,463,9
575,850,9
671,862,9
589,63,9
474,500,9
523,776,9
481,877,9
474,533,9
284,951,9
640,844,9
474,619,9
297,648,9
526,862,9
297,739,9
326,1016,9
326,1031,9
297,884,9
473,1023,9
500,1021,9
252,828,9
792,248,9
874,790,9
792,252,9
1024,533,9
523,951,9
426,863,9
947,55,9
792,1036,9
947,324,9
500,66,9
953,648,9
500,52,9
500,71,9
951,332,9
500,768,9
951,849,9
1019,739,9
664,1017,9
1018,71,9
1018,52,9
1018,66,9
792,1037,9
874,664,9
1018,58,9
252,58,9
523,569,9
792,284,9
640,953,9
947,830,9
569,139,9
569,998,9
664,23,9
523,1020,9
874,283,9
555,739,9
284,664,9
247,817,9
671,42,9
297,778,9
247,463,9
473,953,9
569,790,9
769,252,9
769,248,9
247,236,9
1018,828,9
671,844,9
533,776,9
473,1028,9
473,1029,9
481,52,9
481,71,9
481,66,9
533,1017,9
874,647,9
947,757,9
874,1038,9
284,776,9
252,818,9
326,283,9
1019,798,9
998,71,9
1018,798,9
1018,523,9
1018,526,9
247,849,9
1019,53,9
247,332,9
533,23,9
474,463,9
474,817,9
473,762,9
326,473,9
664,840,9
252,840,9
998,840,9
640,798,9
569,324,9
953,521,9
326,876,9
569,55,9
555,850,9
533,798,9
423,664,9
998,23,9
473,432,9
473,39,9
500,34,9
589,850,9
426,817,9
1019,23,9
664,778,9
874,693,9
589,811,9
481,193,9
423,569,9
426,75,9
951,830,9
474,521,9
481,811,9
589,575,9
284,790,9
640,951,9
326,863,9
526,523,9
526,798,9
575,919,9
575,768,9
575,769,9
284,778,9
589,947,9
792,841,9
514,63,9
474,874,9
297,555,9
252,193,9
252,545,9
575,58,9
569,521,9
951,757,9
474,526,9
474,523,9
474,798,9
792,731,9
640,53,9
426,521,9
284,879,9
284,626,9
951,852,9
481,545,9
252,844,9
523,31,9
951,882,9
284,324,9
874,514,9
423,912,9
792,432,9
874,912,9
1030,1018,9
874,1022,9
297,863,9
575,862,9
953,817,9
575,828,9
998,790,9
792,911,9
423,757,9
514,42,9
1024,1019,9
1018,947,9
671,66,9
1024,874,9
947,806,9
569,647,9
569,762,9
514,806,9
326,817,9
951,818,9
523,738,9
326,463,9
297,139,9
474,58,9
252,850,9
474,343,9
297,1025,9
523,852,9
953,863,9
1018,42,9
671,798,9
297,811,9
297,862,9
575,762,9
792,1034,9
533,806,9
792,343,9
284,71,9
792,1028,9
792,1029,9
284,811,9
874,23,9
1018,844,9
998,75,9
474,226,9
326,818,9
575,75,9
297,719,9
792,953,9
998,878,9
1018,850,9
247,521,9
640,52,9
640,71,9
569,739,9
533,877,9
1019,852,9
569,798,9
473,1038,9
998,63,9
481,850,9
526,664,9
473,66,9
474,519,9
473,52,9
473,71,9
426,56,9
555,830,9
284,31,9
1019,66,9
664,63,9
1019,71,9
1019,52,9
575,31,9
533,626,9
533,969,9
589,481,9
1019,830,9
533,863,9
533,75,9
533,879,9
423,236,9
474,545,9
526,693,9
951,806,9
555,324,9
555,55,9
569,1017,9
326,739,9
526,555,9
998,862,9
589,919,9
589,769,9
589,768,9
569,951,9
252,811,9
769,1038,9
953,878,9
555,31,9
569,23,9
1030,474,9
874,53,9
1030,297,9
589,394,9
998,863,9
589,828,9
953,1021,9
500,473,9
326,1035,9
1019,757,9
514,58,9
326,693,9
426,332,9
1030,526,9
1030,523,9
569,830,9
640,850,9
874,778,9
947,817,9
326,912,9
474,778,9
326,514,9
473,850,9
474,252,9
474,248,9
474,884,9
947,852,9
526,66,9
526,52,9
526,71,9
947,738,9
526,481,9
1024,326,9
589,58,9
1024,473,9
969,1017,9
474,953,9
569,1033,9
575,852,9
951,521,9
426,879,9
569,1032,9
569,806,9
474,618,9
474,947,9
575,738,9
474,589,9
284,23,9
526,1037,9
953,545,9
640,862,9
423,1021,9
769,693,9
500,193,9
575,817,9
284,840,9
474,576,9
1024,1018,9
671,778,9
473,862,9
297,840,9
423,998,9
326,545,9
792,283,9
523,828,9
284,56,9
474,1037,9
947,850,9
426,55,9
426,324,9
953,56,9
252,778,9
297,1020,9
1018,919,9
1018,768,9
1018,769,9
526,500,9
1024,423,9
326,504,9
526,533,9
769,139,9
874,811,9
500,817,9
1018,569,9
500,463,9
792,647,9
523,58,9
792,1038,9
1018,776,9
874,55,9
874,324,9
664,58,9
326,882,9
481,768,9
640,919,9
640,769,9
426,1021,9
769,283,9
640,768,9
1018,951,9
569,473,9
947,236,9
953,23,9
792,504,9
874,1025,9
247,879,9
481,394,9
481,828,9
533,951,9
769,1031,9
523,877,9
326,248,9
326,884,9
769,1035,9
523,818,9
326,252,9
1018,545,9
1030,473,9
1018,39,9
1019,776,9
555,840,9
998,1017,9
874,569,9
792,664,9
297,1011,9
555,23,9
874,473,9
297,423,9
769,346,9
589,42,9
951,762,9
569,1027,9
1019,817,9
523,840,9
998,56,9
569,1026,9
533,39,9
569,1038,9
998,521,9
473,798,9
569,757,9
297,844,9
500,739,9
481,58,9
297,1023,9
998,53,9
1019,58,9
998,818,9
951,31,9
326,879,9
640,790,9
569,776,9
526,911,9
1030,326,9
671,556,9
523,664,9
514,618,9
526,346,9
998,193,9
769,911,9
473,828,9
589,1011,9
473,394,9
247,75,9
423,66,9
423,52,9
423,71,9
514,1021,9
423,53,9
474,911,9
526,1031,9
474,1035,9
526,1036,9
589,849,9
474,39,9
474,432,9
1019,969,9
284,878,9
514,776,9
555,790,9
284,63,9
473,556,9
474,1029,9
514,545,9
474,1028,9
874,566,9
589,830,9
523,844,9
947,53,9
575,739,9
533,31,9
953,193,9
953,811,9
526,34,9
874,521,9
1019,626,9
526,1034,9
1024,1020,9
474,664,9
998,1021,9
589,762,9
481,830,9
575,953,9
252,463,9
1024,569,9
297,75,9
426,34,9
252,236,9
423,481,9
569,664,9
951,39,9
523,1011,9
569,671,9
523,423,9
474,1034,9
474,34,9
473,844,9
474,569,9
523,850,9
533,236,9
947,828,9
947,394,9
297,850,9
533,762,9
284,42,9
523,947,9
769,1028,9
769,1029,9
284,806,9
1011,1017,9
423,473,9
555,806,9
514,193,9
297,877,9
1018,811,9
252,849,9
500,545,9
951,648,9
297,817,9
533,545,9
297,463,9
297,576,9
1018,31,9
792,514,9
640,877,9
555,63,9
874,648,9
947,39,9
481,42,9
792,1022,9
514,66,9
514,71,9
514,52,9
1018,852,9
252,790,9
297,193,9
951,53,9
1018,693,9
1018,878,9
1018,738,9
252,878,9
426,23,9
953,55,9
664,236,9
523,533,9
919,1017,9
953,324,9
473,555,9
998,879,9
947,768,9
500,882,9
533,852,9
297,878,9
526,876,9
1018,463,9
769,226,9
555,862,9
297,1027,9
953,861,9
297,852,9
575,830,9
1019,31,9
473,664,9
947,776,9
1019,879,9
998,861,9
252,394,9
247,34,9
474,1026,9
423,1011,9
569,56,9
589,236,9
569,1020,9
555,863,9
626,1017,9
953,618,9
589,778,9
953,879,9
284,545,9
284,1011,9
1019,811,9
533,521,9
523,811,9
575,1011,9
1030,569,9
569,840,9
1030,1020,9
533,882,9
569,1028,9
998,811,9
998,884,9
481,332,9
569,58,9
481,849,9
569,343,9
589,840,9
947,877,9
664,806,9
951,556,9
514,877,9
569,66,9
951,776,9
569,71,9
569,52,9
953,830,9
569,31,9
998,882,9
326,1017,9
514,849,9
792,876,9
640,55,9
473,1037,9
326,58,9
500,879,9
326,343,9
474,1023,9
474,844,9
1018,762,9
1019,951,9
247,71,9
247,52,9
247,66,9
575,806,9
284,1020,9
589,31,9
526,283,9
792,693,9
526,463,9
514,817,9
569,969,9
474,1038,9
426,63,9
247,768,9
569,626,9
297,818,9
951,56,9
874,862,9
423,862,9
874,236,9
792,1023,9
284,58,9
474,850,9
526,473,9
474,640,9
474,283,9
474,738,9
523,545,9
326,521,9
423,769,9
423,768,9
423,919,9
326,1038,9
947,862,9
297,762,9
423,284,9
297,1031,9
874,719,9
297,1016,9
671,878,9
423,545,9
284,768,9
284,769,9
284,919,9
297,828,9
769,481,9
523,778,9
589,664,9
326,778,9
326,731,9
423,739,9
526,878,9
500,811,9
951,863,9
769,1037,9
533,463,9
297,545,9
533,817,9
533,252,9
874,863,9
874,1016,9
951,861,9
671,817,9
284,671,9
671,463,9
526,739,9
874,555,9
297,671,9
951,879,9
1018,739,9
589,806,9
953,840,9
951,778,9
998,648,9
555,1017,9
874,139,9
664,768,9
569,504,9
874,998,9
947,618,9
1019,840,9
481,840,9
473,876,9
947,42,9
953,1017,9
1018,953,9
569,879,9
326,619,9
297,951,9
947,411,9
1018,874,9
951,862,9
555,56,9
947,844,9
252,1017,9
671,52,9
671,71,9
1019,75,9
569,811,9
569,1036,9
533,739,9
555,521,9
640,473,9
481,818,9
769,343,9
555,53,9
473,919,9
473,769,9
473,768,9
533,818,9
326,589,9
326,947,9
473,226,9
297,31,9
569,719,9
474,693,9
297,56,9
953,58,9
326,647,9
426,778,9
326,719,9
533,66,9
533,71,9
533,52,9
671,739,9
423,555,9
423,738,9
473,411,9
247,884,9
533,840,9
664,1021,9
526,818,9
589,882,9
874,193,9
252,56,9
473,34,9
326,75,9
473,1034,9
326,849,9
998,778,9
326,332,9
514,878,9
326,394,9
284,589,9
284,947,9
474,818,9
473,877,9
589,998,9
423,193,9
526,545,9
589,852,9
326,63,9
297,882,9
555,1021,9
575,840,9
500,58,9
569,731,9
575,790,9
423,850,9
589,626,9
589,969,9
533,830,9
474,828,9
998,556,9
473,1036,9
526,912,9
523,817,9
575,877,9
473,1035,9
526,514,9
523,463,9
569,193,9
951,798,9
423,42,9
473,739,9
514,882,9
640,31,9
473,841,9
874,757,9
533,1011,9
953,806,9
481,236,9
252,877,9
526,1035,9
154,1039,10
615,835,10
154,315,10
154,715,10
1040,1041,10
154,1023,10
702,343,10
506,21,10
154,689,10
278,635,10
154,1042,10
154,144,10
154,1043,10
344,1044,10
154,168,10
154,445,10
154,516,10
344,643,10
154,1045,10
154,1046,10
506,1047,10
154,17,10
154,692,10
154,1048,10
615,355,10
702,1049,10
154,1038,10
1040,642,10
344,503,10
1040,576,10
506,504,10
1040,643,10
506,359,10
1040,1044,10
154,461,10
615,1050,10
506,925,10
506,343,10
615,519,10
1040,594,10
615,512,10
702,1051,10
615,504,10
1040,512,10
506,625,10
1040,468,10
506,612,10
702,1050,10
344,1052,10
344,650,10
506,672,10
154,435,10
1040,835,10
344,1053,10
702,248,10
506,1054,10
506,647,10
506,689,10
344,1055,10
1040,1056,10
344,519,10
344,1051,10
344,444,10
344,1057,10
702,1058,10
344,1059,10
344,1035,10
1040,45,10
702,1059,10
702,1037,10
1040,656,10
344,516,10
344,1060,10
702,1061,10
344,1048,10
344,692,10
506,1037,10
702,550,10
154,535,10
702,549,10
154,731,10
1040,483,10
615,1043,10
615,139,10
344,1042,10
615,75,10
154,643,10
615,1028,10
506,468,10
154,343,10
702,306,10
615,343,10
702,1062,10
1040,1037,10
506,1036,10
344,329,10
506,1028,10
1040,911,10
344,17,10
344,1039,10
344,461,10
1040,1042,10
344,158,10
615,1053,10
154,139,10
154,594,10
344,732,10
154,190,10
344,75,10
1040,315,10
615,1058,10
154,1063,10
615,183,10
1040,1064,10
1040,75,10
344,1065,10
506,550,10
1040,669,10
1040,454,10
1040,461,10
702,732,10
1040,1026,10
1040,329,10
702,158,10
702,1056,10
506,1066,10
344,535,10
154,642,10
344,1045,10
1040,1036,10
506,75,10
506,1050,10
506,656,10
344,656,10
154,925,10
344,45,10
344,1062,10
702,512,10
154,1056,10
615,1055,10
702,1057,10
506,512,10
154,676,10
615,925,10
344,454,10
506,692,10
506,1048,10
154,454,10
702,519,10
506,355,10
702,355,10
615,385,10
506,503,10
344,512,10
702,1041,10
344,468,10
702,656,10
702,1067,10
702,835,10
1040,503,10
702,1052,10
702,650,10
615,1062,10
344,1054,10
615,21,10
506,1068,10
344,472,10
344,21,10
702,1069,10
615,1023,10
506,731,10
1040,158,10
506,734,10
344,504,10
1040,732,10
1040,1053,10
344,190,10
702,1064,10
344,594,10
702,385,10
154,75,10
154,359,10
154,504,10
702,1070,10
615,1047,10
344,1041,10
1040,21,10
154,1055,10
506,144,10
506,835,10
615,1056,10
506,1023,10
506,1063,10
506,190,10
154,1026,10
506,594,10
154,669,10
154,734,10
154,329,10
615,472,10
615,1054,10
344,343,10
506,1033,10
702,444,10
154,1060,10
154,702,10
1040,359,10
702,1035,10
1040,504,10
615,435,10
1040,1054,10
1040,472,10
1040,689,10
1040,647,10
1040,183,10
154,647,10
154,1058,10
1040,1058,10
154,21,10
154,183,10
506,557,10
506,1022,10
506,1061,10
506,1071,10
154,732,10
615,359,10
702,1022,10
506,715,10
154,158,10
702,1071,10
615,1072,10
509,635,10
344,676,10
506,1073,10
702,1065,10
154,503,10
506,911,10
702,703,10
702,719,10
615,1049,10
506,650,10
506,1052,10
1040,1043,10
702,678,10
615,647,10
615,689,10
154,45,10
154,1062,10
615,734,10
615,1052,10
344,1023,10
344,144,10
615,329,10
702,691,10
615,1036,10
702,304,10
615,483,10
344,617,10
702,483,10
344,1026,10
702,1055,10
344,669,10
344,1049,10
344,1038,10
506,732,10
344,835,10
702,1036,10
702,1028,10
506,158,10
154,1036,10
344,911,10
1040,734,10
344,734,10
615,1074,10
344,1064,10
1040,1028,10
506,1038,10
344,642,10
1040,625,10
702,239,10
702,1054,10
702,607,10
702,472,10
1040,185,10
154,1069,10
506,1045,10
506,516,10
506,535,10
506,139,10
154,1022,10
344,1050,10
506,1035,10
1040,139,10
506,444,10
1040,306,10
1040,1071,10
154,355,10
154,1049,10
1040,1022,10
1040,1066,10
1040,715,10
506,1041,10
154,1037,10
344,702,10
154,672,10
154,1061,10
344,1046,10
154,550,10
154,549,10
615,1042,10
1040,1059,10
506,304,10
702,468,10
506,691,10
1040,1035,10
702,225,10
154,1052,10
615,144,10
1040,444,10
154,650,10
702,567,10
154,1051,10
702,731,10
1040,1057,10
154,1050,10
1040,519,10
615,731,10
615,643,10
506,1072,10
506,567,10
702,1072,10
702,911,10
506,385,10
154,576,10
344,1066,10
615,1067,10
615,1069,10
702,1044,10
702,21,10
1040,385,10
344,731,10
344,576,10
1040,1055,10
506,607,10
344,1033,10
1040,617,10
506,435,10
506,239,10
702,1066,10
154,519,10
154,1057,10
506,490,10
1040,1063,10
615,1065,10
1040,692,10
1040,1048,10
344,1061,10
506,1055,10
344,557,10
344,1056,10
344,672,10
154,1071,10
1040,355,10
506,1060,10
615,1073,10
344,1047,10
702,185,10
702,612,10
615,168,10
506,315,10
506,17,10
154,1041,10
506,1039,10
506,329,10
344,1074,10
702,625,10
154,656,10
344,359,10
344,239,10
615,1039,10
702,535,10
615,17,10
344,607,10
702,445,10
154,835,10
702,1045,10
344,689,10
1040,1060,10
506,445,10
344,483,10
1040,925,10
344,647,10
1040,612,10
1040,1047,10
154,691,10
154,1070,10
154,304,10
702,490,10
702,1053,10
154,483,10
344,691,10
154,512,10
506,1056,10
702,1043,10
154,617,10
506,1064,10
154,1064,10
1040,1068,10
702,461,10
1040,1067,10
154,385,10
1040,445,10
506,1067,10
1040,1062,10
702,17,10
702,315,10
702,516,10
506,1065,10
615,461,10
702,183,10
1040,535,10
615,535,10
154,468,10
615,516,10
615,1045,10
506,454,10
506,1042,10
615,1033,10
344,1043,10
154,1073,10
1040,567,10
1040,1072,10
1040,1033,10
344,1028,10
506,1053,10
702,672,10
506,185,10
702,1038,10
506,1044,10
344,1036,10
344,1037,10
615,1037,10
615,911,10
615,468,10
506,1043,10
615,1057,10
344,355,10
344,1073,10
702,1068,10
702,557,10
506,306,10
506,483,10
1040,1074,10
344,1067,10
1040,1038,10
1040,1073,10
344,1068,10
344,1069,10
344,490,10
506,168,10
1040,168,10
615,1044,10
344,139,10
154,1067,10
506,1070,10
1040,1050,10
702,1074,10
154,444,10
154,911,10
702,617,10
154,1035,10
154,1059,10
1040,650,10
1040,1052,10
154,567,10
344,1072,10
154,1072,10
278,509,10
278,698,10
344,567,10
702,642,10
154,1028,10
154,306,10
615,1046,10
702,1033,10
615,304,10
344,385,10
702,643,10
615,1064,10
506,643,10
506,642,10
154,1065,10
1040,1045,10
1040,516,10
702,1023,10
506,1074,10
506,1046,10
702,1042,10
702,144,10
154,1068,10
344,315,10
154,1053,10
154,239,10
506,1059,10
154,1054,10
702,168,10
154,607,10
154,472,10
615,1070,10
1040,1049,10
702,139,10
702,594,10
702,190,10
506,576,10
506,617,10
702,1063,10
615,1041,10
615,567,10
344,1058,10
615,1060,10
344,183,10
615,239,10
1040,239,10
506,1051,10
1040,607,10
506,519,10
1040,190,10
506,1057,10
154,185,10
615,702,10
1040,676,10
1040,702,10
702,925,10
154,625,10
615,1026,10
615,306,10
702,435,10
1040,1051,10
615,1038,10
154,557,10
344,612,10
506,1069,10
702,454,10
344,925,10
506,549,10
702,692,10
702,1048,10
344,715,10
1040,691,10
344,1071,10
344,1022,10
1040,1070,10
1040,304,10
615,185,10
615,612,10
615,625,10
702,1026,10
702,669,10
702,734,10
154,1044,10
702,329,10
1040,672,10
1040,557,10
1040,1061,10
1040,1065,10
506,1026,10
506,669,10
1040,549,10
1040,1023,10
615,454,10
1040,550,10
1040,144,10
506,676,10
506,702,10
154,1074,10
702,689,10
702,647,10
615,1051,10
154,1066,10
615,1022,10
702,359,10
702,576,10
344,435,10
702,504,10
615,1071,10
615,715,10
615,1048,10
344,168,10
506,1049,10
1040,1039,10
1040,17,10
615,1061,10
1040,731,10
615,557,10
344,306,10
154,1033,10
506,1062,10
506,45,10
615,1035,10
615,1068,10
615,1059,10
615,444,10
1040,1046,10
344,304,10
344,1070,10
1040,435,10
344,549,10
154,1047,10
702,45,10
344,550,10
702,1060,10
702,1047,10
344,625,10
615,594,10
344,185,10
154,612,10
615,190,10
615,1066,10
1040,1069,10
615,1063,10
506,183,10
702,676,10
702,715,10
506,1058,10
615,732,10
1040,343,10
344,1063,10
344,445,10
702,503,10
436,1075,11
1076,597,11
171,1077,11
553,1075,11
637,680,11
648,634,11
809,740,11
7,1075,11
861,568,11
164,1078,11
455,348,11
348,680,11
269,597,11
429,680,11
147,1077,11
1079,680,11
150,520,11
1080,539,11
1081,1075,11
1082,348,11
547,1083,11
615,680,11
657,634,11
667,348,11
173,1077,11
1084,795,11
1085,680,11
381,568,11
613,568,11
1086,568,11
379,680,11
269,680,11
870,740,11
319,1075,11
556,597,11
171,539,11
496,680,11
156,1078,11
578,568,11
137,795,11
379,568,11
150,1077,11
1087,348,11
1088,680,11
496,597,11
245,568,11
429,1083,11
856,740,11
479,795,11
1089,348,11
861,680,11
82,1075,11
618,568,11
316,680,11
142,520,11
479,634,11
554,269,11
1090,128,11
1091,680,11
137,634,11
381,680,11
496,634,11
1092,634,11
416,597,11
269,634,11
422,1083,11
1086,597,11
623,348,11
508,597,11
657,680,11
1093,597,11
610,680,11
1086,1075,11
570,795,11
227,597,11
648,680,11
242,568,11
1094,1075,11
767,740,11
472,680,11
147,137,11
657,597,11
508,680,11
231,1075,11
266,680,11
837,740,11
1095,795,11
570,680,11
63,1075,11
1096,161,11
886,597,11
528,680,11
606,348,11
461,680,11
381,597,11
266,597,11
1084,634,11
140,539,11
1095,680,11
32,568,11
1097,1075,11
640,568,11
